Gene	control_1	control_2	control_3	control_4	control_5	control_6	control_7	control_8	control_9	control_10	control_11	control_12	control_13	control_14	control_15	control_16	control_17	control_18	control_19	control_20	control_21	control_22	control_23	control_24	control_25	control_26	control_27	control_28	control_29	control_30	control_31	control_32	control_33	control_34	control_35	control_36	control_37	control_38	control_39	control_40	control_41	control_42	control_43	control_44	control_45	control_46	control_47	control_48
1282	9.109746468	9.040090706	9.005653532	9.08939675546089	9.00806005255555	9.04220014180524	9.09944864594227	9.03412298992804	9.00775576120862	9.07727783179811	9.09364554127485	9.04073132978984	9.10479643952472	9.052161551604	9.0074899458363	9.08628491545017	9.03555819197721	9.01842820564472	9.07969549201666	9.0138736048586	9.09288880051321	9.08200985310984	9.05592371082147	9.0778099974644	9.10096731958939	9.04809583226754	9.0072577413623	9.09335101364056	9.00780394240036	9.06699548458315	9.08184951370148	9.02206978047185	9.00567205390716	9.08523365716368	9.06675415514587	9.05032497753073	9.10208660571013	9.05493900322283	9.00727126122117	9.0920154124216	9.03746263775984	9.01569193077302	9.0819722797189	9.01592067880133	9.07880400731187	9.09321659282381	9.04833544122202	9.07782162181717
1286	8.42054461	8.599350558	9.669020446	8.47861307479667	9.39893674156518	8.65064043197669	8.50040249379622	9.21658081937486	9.52550180093975	8.59001930495394	8.60249022738138	8.61617102014417	8.47936310735369	8.49617438817645	9.59275667613269	8.55076060017466	8.76173718717894	9.15353372587878	8.58393872509471	9.42020603396371	9.32735443047039	8.59546198993378	8.60568371891273	8.58782508378919	8.4467929529089	8.57131275614619	9.62849496171931	8.47909880160805	9.50196526878267	8.60842531350979	8.57827071795423	9.17502333798493	9.55631164444191	8.5417256179304	8.60323568039259	8.61360320328911	8.47912308620494	8.47936710538724	9.62508808654563	8.53298368085319	8.70720102403163	9.32649313931664	8.55551657769258	9.29358675139576	8.7945232795021	8.59659487928935	8.61110738902789	8.58500430758324
1287	8.1188829	8.082105948	8.30718513	8.09760363831688	8.18513788798675	8.19487110378015	8.12508997075036	8.24236097235068	8.27662316909146	8.17306572347736	8.12303881609672	8.16303277529713	8.12330880562808	8.1082909167116	8.29953208156427	8.15614866434017	8.16441934250419	8.19212300912731	8.16157230094377	8.2439123450094	8.15174126642168	8.13242375586598	8.12444301753201	8.13199244875615	8.11801769742398	8.13482391687055	8.30526872317863	8.11754623181886	8.27088465545032	8.17711782476967	8.15283232685084	8.24008622612923	8.30147359006962	8.13264309594441	8.12308811808407	8.13146318795442	8.10772262703993	8.11453470925314	8.30382888907702	8.14398187555334	8.16404930400001	8.21830479789305	8.15768592592559	8.24273582445013	8.15283167825432	8.13000502009419	8.15705984644852	8.14614722572415
1288	11.39810297	11.4622	12.52103866	11.4338604535525	12.0731803315933	11.9243265812174	11.4034101555651	11.6581509622019	12.4239760326993	11.5877697550746	11.9220533596508	11.6010259809235	11.4000158389828	11.4503380656211	12.500002647	11.4821575157937	11.967480953469	12.0284636484377	11.4207805330637	12.2735151992638	12.0923371994048	11.8259257116323	11.8880017527896	11.5426592700774	11.3986297828217	11.4658933808432	12.5164796051378	11.4232399423798	12.1517116157019	11.6573147368023	11.4050467940436	11.9557087105946	12.4881088926058	11.45400694747	11.9184414810178	11.6857855484631	11.4218222757678	11.4385130620671	12.5109294930669	11.4221640155551	11.7863506192706	12.1222514740672	11.4704007055529	11.9222447635607	12.0542856238855	11.8994438549295	11.7938172256443	11.4344679198115
1289	11.62494535	11.71356952	13.10225725	11.692411183201	12.702306834616	12.7323222330938	12.5778913150031	12.8657271826048	12.9271610093596	11.6953394148823	12.0586853202629	12.3932745914515	11.6855225040962	11.6400403785295	13.0256010138589	11.692419428657	12.5176893193534	12.7223329099381	12.2706174309918	12.8758375648449	12.7159245152674	11.9699926609919	12.1555931479526	12.5111053682076	11.6379352784954	11.6960218458331	13.0686975429622	11.6923917857262	12.8366359214857	12.6586997971806	12.4709092329494	12.8421282797806	12.9697490938229	11.6879188099595	12.0867529478774	12.2415755006584	11.6880356536177	11.6743814102626	13.0926841753903	11.6906301237267	12.4525712178193	12.8320832861311	11.775029683228	12.8659981727099	12.6398109786965	12.017572870338	12.351988192222	12.2973542180738
1290	8.398508922	8.400856506	9.295815242	8.39854051856087	8.56647949661709	9.10134546575935	9.00213707510935	8.43685778631917	8.76196164823704	9.06969449572347	8.44173783988711	8.63498817899963	8.97495377515643	8.40076207032799	8.90504917660717	9.03946893384416	8.61735678009527	8.74525328375696	9.02932252212295	8.75548378823523	8.56693320069527	8.57982171729836	8.51905855070588	8.74273000125677	8.40044402878405	8.42654580775807	9.00978528988097	8.9489948817458	8.71165234912297	8.86259375856191	9.01307663619103	8.73910834642584	9.08709873951918	8.99578668762427	8.47267435647474	8.60096800479154	8.82509284848767	8.55214877842118	9.25336515457965	9.01961149765734	8.63338545847781	8.75544048630482	9.03412995988789	8.54612906523211	8.58643957514297	8.53025045072708	8.61507061127833	9.02672191316894
1294	11.80120297	11.5304	11.57153606	11.6354138300007	11.5674467186077	11.5903565602087	11.7109198143104	11.5520061047676	11.567641835954	11.6261570393192	11.7710419638185	11.5429149402646	11.7262493626413	11.6726352393789	11.5678276435423	11.6335120686619	11.5460802165463	11.572228769114	11.6874383968959	11.5558609118014	11.7184712978469	11.7551434182596	11.6645225701514	11.6427417137129	11.7461510464135	11.5845580831591	11.5680045855749	11.6540755357805	11.5676166604327	11.6318071793671	11.7044148719716	11.5569917666363	11.5705295613626	11.7152660090044	11.7213048434614	11.6151729469875	11.6666393208622	11.722085042124	11.5690485922813	11.6973308458625	11.5436205561015	11.5629004664276	11.6757976828845	11.5550112505728	11.6527498180697	11.7555327820954	11.5486440067573	11.668983657246
1295	10.81730223	10.53120149	10.17246059	10.815365015901	10.4935303625633	10.232330625984	10.3137096619582	10.4480585516388	10.2198547907829	10.2731361130544	10.5915238853816	10.4410007308889	10.3488384440783	10.5975091125513	10.1794566091204	10.3110857003633	10.4776316258977	10.4146989428576	10.276067561657	10.2537334133486	10.269751231728	10.5805925070145	10.5476236847599	10.3505864497273	10.6280858993371	10.4801867505876	10.1734932961692	10.3814897667511	10.4106990974494	10.3148962358081	10.2787872123977	10.4196514361495	10.2134921365432	10.3462393152938	10.5787203561098	10.5167345416783	10.6696061388565	10.3530081798931	10.1732034099457	10.3287467134716	10.4521127502659	10.3905925009098	10.2978546554049	10.379319319657	10.3735279481577	10.5847029768733	10.4660359329635	10.3439118458652
1297	11.59762937	11.32531543	12.19392119	11.4422438612927	11.5266262790385	12.105900527025	11.751231149031	12.0993660133032	11.6139626831678	12.0257638530302	11.5298770264682	12.0610540044893	11.7270134937085	11.5679856652269	11.6898683879752	11.9553036983119	11.551094080811	12.0726198050182	11.8866206812356	12.0724709343307	11.5878104581964	11.6646588219168	11.6204573608228	11.8779243789186	11.5886709120445	11.8867240793751	11.755839457883	11.6926275041225	11.5306248175162	12.0928027398617	11.8180003359568	12.0978840675905	11.7943407159985	11.8082136943661	11.5453234733424	11.8006268056533	11.5614846463816	11.6009009705811	12.1213680656087	11.917231446298	11.9444871314528	12.0725789395506	11.9277713451402	12.0972447181883	11.5569881165288	11.5520803745484	11.7615018008544	11.8782027789705
1299	10.2696368	10.1611948	10.81124015	10.1946408562063	10.7404771459299	10.3405225332438	10.282399952821	10.6508232971531	10.7713314164702	10.2231273879364	10.6637588957646	10.2900138989646	10.26126266452	10.2428757065526	10.7887325270848	10.2002034635638	10.6670791196781	10.453171931611	10.268028947377	10.7321782529907	10.7037730001986	10.4480879074035	10.5598845765162	10.2824884890889	10.2648183984727	10.1905769858993	10.7985463598322	10.2076501956585	10.7455045095925	10.3241769281389	10.2789156123361	10.5173889841289	10.7963951670916	10.2425970161356	10.6348892806749	10.5567464741249	10.2329660162541	10.253896557104	10.7952797125394	10.2504909575767	10.3631862387981	10.4579705889192	10.2390545362557	10.6853286106034	10.6898122134666	10.584417811719	10.4470650648511	10.2703096736929
1300	12.61541041	12.55092639	12.86961896	12.5951614948969	12.8211539069729	12.6591363784231	12.6431927900235	12.7600527059997	12.8423528056927	12.6328261938216	12.8021551320806	12.6544874016041	12.6264759607926	12.5932408548256	12.8542791816592	12.6173362839219	12.8057635813287	12.6660970642662	12.6423942048407	12.7952703715458	12.8284060519206	12.7932251763027	12.7369486454742	12.6452821775463	12.601324432513	12.5945046148134	12.8609888907613	12.6135976352216	12.823111456595	12.6585411666533	12.6431312714419	12.719847428253	12.8518129138598	12.6268108551155	12.7733615298371	12.7216941594895	12.6032047709718	12.6082500181133	12.8603008785652	12.6254022896828	12.7749426818059	12.7890314685935	12.6321495818095	12.7894346305013	12.8184500083196	12.7934880673105	12.7057984108918	12.644359452438
1301	7.999137918	8.027893309	8.235281784	8.00528435096284	8.18410288321068	8.10210198550581	8.07555879977557	8.22798289886114	8.23507810867607	8.01542764196046	8.13210908209564	8.0409284355309	8.01122830155899	8.00014994287762	8.23528097343867	8.00634703290862	8.14385643032736	8.16969901391183	8.06544051676696	8.2284261443793	8.19724498251634	8.10459782871366	8.0932219167647	8.04409317677605	7.99988905221022	8.00710533827907	8.23528178077423	8.00590708070476	8.19843206026117	8.05428271521419	8.07385619409222	8.2243418408151	8.235152943551	8.01221842576116	8.11552429481403	8.04570734388265	8.00973530324898	8.00808930006856	8.23528165142035	8.00941894728038	8.12323979752915	8.20179690685645	8.04053375463196	8.22814223344568	8.16257437848349	8.1318891198368	8.07129745412509	8.06215698838505
1302	10.08906357	10.01496245	9.524164684	10.0194033570743	9.69290056853071	9.84197348088903	10.0444753070757	9.92561527174543	9.66624793139218	9.96469839226613	9.88010459224367	9.89309562886221	10.0666214426634	10.0284521731327	9.64380520531326	10.0025367884952	9.78750132802243	9.79791906791958	9.97595462391922	9.83918386513818	9.73451511557755	9.93320312311664	9.88682257018257	9.90606976219198	10.0781260333734	10.0127004230098	9.6249074147781	10.0339615801086	9.68030605340338	9.86091537986756	9.98562264234884	9.88306187045735	9.62089220957011	10.0026455456503	9.88357862044579	9.8925579906491	10.0514387590193	10.0388058780436	9.53717736395311	10.0517586652651	9.79584298225318	9.82183622632052	9.98119113390809	9.84464772655352	9.78338611649764	9.9019247685494	9.89188270778201	9.9084336505276
1303	10.60630929	10.60271673	10.41518587	10.6055124969664	10.4217858809559	10.4159464788423	10.5640592600963	10.4851895618948	10.4198299091413	10.4732988871302	10.4975484926078	10.5591883078248	10.5767883270316	10.6049682175848	10.418453606931	10.5132995634518	10.4782013068405	10.4204249577956	10.4795925348278	10.4733557202138	10.4465663391231	10.4823308631864	10.5108714931589	10.5624219173407	10.6060116459943	10.5466782392449	10.4174851840939	10.5854787048648	10.4209827875502	10.5282845497153	10.4854497585658	10.4734634581113	10.4182322857442	10.5118444273504	10.5004281628836	10.5271129141496	10.5834985881033	10.6000822431789	10.4173368892476	10.5417146780257	10.5526584471788	10.4217956982906	10.5076322989871	10.4811255315069	10.4549638533067	10.4923345622458	10.5377653753242	10.4984726242852
1304	9.839937175	9.791836059	9.60756803	9.83136415016609	9.7582910236021	9.80323336110114	9.81425150659862	9.6209900567903	9.75725843830489	9.8196202890369	9.81045244768397	9.80002140771723	9.82571923031352	9.83643350444413	9.7562329271267	9.82646139845503	9.78495138940821	9.79056784677767	9.81655858925025	9.70022562782731	9.78194714951488	9.81499827666577	9.80426464079101	9.81187968513318	9.83748527394324	9.82393929933501	9.75521444160359	9.82900754528448	9.75763133396987	9.80567004212325	9.81524291022181	9.71959395063199	9.68778326046658	9.82269510031975	9.80678177301811	9.8035573940339	9.82791909742338	9.8306118573207	9.69793855127801	9.82601325670599	9.79086637633565	9.70556803979867	9.82222101771313	9.64447320647625	9.78418953103124	9.8110451296595	9.8001388629431	9.81320968560619
1306	8.090775465	8.078779554	7.926234201	8.08726106844497	7.93734555778724	8.0896482123763	8.08970079327003	8.0340022572536	7.9303074235554	8.08876829273277	7.98868815865499	8.08844670871047	8.08886191763057	8.08230076560053	7.92772737076347	8.0882127182487	7.98790888161009	8.07281152550399	8.08905310380463	7.93762515616818	7.97755904268607	8.0559459743446	8.08161746034345	8.08901508390669	8.0826960694208	8.08154851147078	7.92678157004557	8.08827183228789	7.93499037082739	8.08957822156871	8.08925092581492	8.07007275986037	7.92701067916714	8.08879899798944	8.07525572712407	8.08535156225399	8.08773034214263	8.08482095535634	7.92765551744927	8.08836668908124	8.0011419887294	7.94514680067307	8.08879965220884	7.94420978090489	7.98641256195162	7.98944138572309	8.08534569234505	8.08904997707449
1308	13.45520892	13.46367286	13.29824572	13.4623809981258	13.4151143166422	13.3557855919391	13.4006619431813	13.3376797878586	13.3031577311463	13.37561559169	13.4448258307004	13.4307831827393	13.4115413470177	13.4572265308002	13.2984521728384	13.3917566061066	13.4267254986052	13.3970278209616	13.3896416349458	13.3064966342951	13.438799565813	13.4225533417729	13.4429615066846	13.4117207377518	13.4563158490447	13.40889980544	13.2982543972552	13.4209990741832	13.3321505413385	13.3946687822581	13.3958130455825	13.3912877998425	13.2984546666887	13.3999801098483	13.4445783201137	13.4384903234033	13.41295601924	13.4309781225251	13.2983626532733	13.3921968061007	13.4302456056939	13.3108818379487	13.3905471019529	13.3157895133885	13.4354759971069	13.4281689694313	13.437440050827	13.4050802722392
1309	12.80924201	12.8108052	12.85840781	12.8107608905764	12.8473243101766	12.8100447664986	12.8093598648936	12.8417045434512	12.855799780876	12.8106904053621	12.8352213715183	12.8104810810054	12.8094546529142	12.8097905173032	12.8577941215424	12.8107539530001	12.8356151607669	12.8314346785451	12.8104204203618	12.8505288799529	12.8509143957675	12.8327278519652	12.8172573455437	12.8103083979976	12.8093225378686	12.8107719350456	12.8582634045869	12.8106323228541	12.8500179001515	12.8101960305437	12.8102052190393	12.8352750849734	12.8564189359537	12.8095802644728	12.8221776188976	12.8115247207906	12.8099379808203	12.8094636906037	12.8582031815302	12.8102718383099	12.8326084275256	12.8379174150603	12.8106169729534	12.8488820736659	12.8474382758029	12.8337398381492	12.8155717138973	12.810389083501
1311	9.206534201	9.559210037	12.63002937	9.38024568912158	11.5525104305487	11.8244557471515	9.89012766728607	10.9964135734813	12.3249388391085	10.0666728539602	11.2706554260862	10.7699282880962	9.43113419488755	9.39415084472393	12.5436455222255	9.57302054948207	11.4584878695035	11.6978585297132	9.95096920859999	11.6908089873931	11.9752466454015	11.1660901104939	11.1592674108845	10.2030428633218	9.25552478744624	9.56567362708052	12.6055705015634	9.39453711739758	11.6453130812318	11.0696482660901	9.91109506503385	11.3630457884051	12.4261334284465	9.4863304261251	11.2458768810679	11.0207927098557	9.40565339500459	9.41248507295711	12.5452536514997	9.53022607592798	11.3769284551502	11.6928147978364	9.89316785864169	11.1332055871697	11.7899957673888	11.2645654866294	11.0187047063583	10.0463652915603
1314	9.801787361	10.00393271	10.2214171	9.95083953088112	10.1486054887811	10.1887297671362	10.1125910031613	10.1877061406262	10.214096182621	10.0837782338526	10.0092013512145	10.075676721245	10.0282908120278	9.83312070702888	10.2206810109289	10.0251288292818	10.1192916463727	10.1641829915948	10.0881261932607	10.1935730455216	10.0249554385872	10.0099152685318	10.0674882786803	10.0951659330246	9.82695523588898	10.0218433451328	10.221343089177	9.99412114269172	10.1749295847902	10.1314903467932	10.0918180286145	10.1824765893343	10.2208542045319	10.0288219877747	10.0603084892694	10.0713535627544	9.96740488187111	9.96872587696465	10.220823012486	10.0282684619481	10.1171410298009	10.1810032983273	10.0541900904426	10.1932103471147	10.0953925088794	10.0092887738915	10.0755866192201	10.0917611571267
1315	12.58011896	12.77709554	12.60065019	12.6625467355732	12.6350923148274	12.598396716641	12.5929957433577	12.6546667588857	12.6043102814747	12.6339397335364	12.6256010891695	12.6164651016388	12.6180360006186	12.6404209118646	12.6010391401496	12.6497897546844	12.6318763007364	12.6021070387533	12.6050122254468	12.61890132972	12.608430671567	12.6302504368512	12.6184925348634	12.6164076042729	12.6226020275592	12.6887628515784	12.6006915229065	12.6426976582588	12.6297777542429	12.6002178123022	12.5965224109142	12.6173364879054	12.6036019473961	12.6269033872726	12.6200700456833	12.6164700686289	12.6380684673534	12.6303621663806	12.6008014279299	12.6453031339208	12.6304679661717	12.6035701903363	12.6312655846688	12.6239176849198	12.6096608212952	12.6278333035487	12.6179317913859	12.6111468039464
1316	12.08955204	11.96963309	11.94133643	12.01233131435	11.9457225266558	11.9562389189976	12.073069297909	11.9533683958107	11.9454486903471	11.9929678985714	11.9774859283895	11.9607166258088	12.0776104435444	12.0385615447805	11.9451919504067	12.0056469524457	11.9490338331044	11.9527232612082	11.9940420356319	11.9497677407836	11.9732718407392	11.9794993259617	11.9613390827154	12.0115258268589	12.0832476104324	11.9903335705251	11.9449512394605	12.0348660432079	11.9456620524702	11.9747214786017	11.995101768819	11.9530750885456	11.9418773450914	12.0666028590738	11.9619384347493	11.9609981192305	12.0602870536594	12.0719108814273	11.943325779251	12.074043630471	11.9578689927976	11.9525922228945	11.9990958578496	11.9502091169698	11.9506750370582	11.9789665377913	11.9608916750093	12.0013919417689
1317	9.978907063	10.01761338	9.916043494	10.0034314591804	9.9471378625613	9.92272387199981	9.96294962775181	9.98287328623977	9.92834301306952	10.0008196563603	9.97139104305612	9.95874839527281	9.98513078905476	10.0043746028915	9.92090862477258	10.0033469378335	9.95600155260086	9.93199257187722	9.99800663275671	9.95063844341825	9.96491330304149	9.98883779992818	9.97028289815766	9.96061285704327	9.98614048302321	10.0127338083277	9.91796791862998	10.0028392256183	9.93278953554008	9.93710831399192	9.99540256336002	9.95279583137351	9.91789428918998	9.99443193588927	9.97129391268145	9.96386728354607	9.99766132839881	10.0012441076592	9.91650336148263	9.99543671709102	9.95811863681121	9.93532024026508	10.0015615690795	9.96099526794255	9.95748155229175	9.97199031876093	9.96019671199257	9.98578744013995
1319	9.385126394	9.396359108	10.20842546	9.39371587367027	9.67411132688122	9.88276576563369	9.61032122344521	9.68246514625628	10.1642113674282	9.41948586828331	9.47605286807429	9.46547418482983	9.40067495464876	9.3924016145101	10.2047667771002	9.39507379774565	9.53111995915629	9.70375970306796	9.51944932753175	10.0842062277837	9.64616709912643	9.42242087914191	9.47184281457371	9.55964667725064	9.38841862153531	9.39590626935708	10.2081227067423	9.39408257547774	10.0100058585586	9.60555970140089	9.56704988381372	9.70022324773834	10.1974956431532	9.41850985336327	9.47437737122197	9.46961475782338	9.39663808992559	9.39725485318525	10.2082394906951	9.39658407526641	9.50932424246873	10.0472975844218	9.50734005597044	9.98065719789901	9.6108349936498	9.47018242333968	9.46840722414188	9.54447789329332
1320	12.45103717	12.59049108	12.0322026	12.4836195311421	12.1803039373426	12.307758395506	12.3619400160856	12.3029301604093	12.0692014664576	12.3285778290107	12.2655327936858	12.3626585012308	12.3748864715388	12.5186617372199	12.0414457043751	12.3469325405067	12.237710524545	12.2830097066844	12.3607779969358	12.0901463954541	12.1910520721647	12.3057835478367	12.2860464472685	12.3622445923371	12.4930891521953	12.4650399555368	12.0345117242156	12.3877589046433	12.1453280445145	12.3183383465715	12.3618995424649	12.2847948212195	12.0462385784051	12.3453209748132	12.2698654260438	12.3185234057353	12.4288892830605	12.3768940419504	12.0355152343489	12.3740384270846	12.3295954084312	12.2762563771079	12.3519126744628	12.1428646843151	12.2296363299263	12.2974402007247	12.2935414117247	12.361439289714
1321	11.60831896	11.7975223	11.02024349	11.769428334874	11.5236725580399	11.0689062927561	11.5984428237967	11.7783026562176	11.5159597214316	11.543959612245	11.5578436825564	11.6816289282029	11.6071406011609	11.7928439004985	11.5083650501266	11.6968593908187	11.5874383728651	11.4513376170843	11.554967934551	11.6366355817111	11.5225187381539	11.5540913711051	11.5841357572623	11.6535240731936	11.6116974372882	11.7950332249967	11.5008867337613	11.7171947064959	11.5205589431193	11.5605350019766	11.5637520274744	11.6017391798743	11.4383306967605	11.5900652952244	11.5634281380279	11.6486903568725	11.7314961895416	11.6309520408919	11.4467587247625	11.60892804643	11.608282434214	11.5501636723659	11.6137643310754	11.7081165388234	11.5605861311272	11.5563424428696	11.6444984542165	11.6412634043966
1329	10.23892602	10.629771	11.90566059	10.3940605928323	11.3056484669985	10.8861528490644	10.2529078493128	11.2001614205699	11.6149412362192	10.5504168754453	10.6522691586479	10.7195769316888	10.2456550549809	10.4550425326881	11.76480053164	10.4437408851006	10.9466731632893	11.1587067277709	10.4813118660739	11.3530516826179	11.1897794277493	10.636573057279	10.6985304038059	10.6303267107478	10.2435947142759	10.5466056569266	11.8374107270887	10.3469065522561	11.4950937122916	10.7199379869973	10.4282584783366	11.1848809787402	11.7433367398288	10.2926208399095	10.6840649335915	10.715551794103	10.3935953676802	10.3062201558072	11.7673262767393	10.4219005402367	10.9413494192163	11.1654057410317	10.4643457022688	11.2943925740544	11.0968594231151	10.6438789533817	10.7048237664142	10.5217833819225
1330	12.21330186	12.17742788	11.92807175	12.1848321721598	12.0185443132153	12.2105197923211	12.2110503925186	12.0421703468094	11.9788457099396	12.1907169780165	12.0700543617813	12.206051939801	12.1950244012083	12.1968869004802	11.9565665214127	12.1861803289666	12.0681368815721	12.1846005248037	12.1974038622868	12.0060049409215	12.0450763091802	12.1793684515554	12.1273664688195	12.2065088207848	12.2000175866348	12.1821754458874	11.9440632542835	12.1871671214007	12.008044709906	12.2099782573045	12.2018916854383	12.1235138088877	11.9419765125036	12.1911220985716	12.0942068331781	12.1988597350487	12.1874145752247	12.1964992497361	11.9461774639622	12.1926281486323	12.1063301814478	12.011748085553	12.1953123879466	12.0197056079461	12.0550743424423	12.1201074871866	12.1806492787454	12.1985236749544
1332	13.41777658	13.4345881	13.54539665	13.4327249380639	13.4946936651988	13.4737751982429	13.4478307864703	13.4624106801086	13.5083246835324	13.4369689238473	13.4756811597435	13.4640614952227	13.4280770245955	13.4303669468313	13.5182911313967	13.4331637030133	13.4871219495354	13.4789604705585	13.4376293246949	13.4645864054491	13.4761329704537	13.4455377348342	13.4699968921844	13.4551459415883	13.4245337732337	13.4342304525146	13.525578193933	13.4322444130052	13.4980630051804	13.4691573756752	13.4382495731953	13.4631949244737	13.544883546341	13.4350007346627	13.4729004514342	13.4673218180318	13.4299745203046	13.42984648406	13.5270785262228	13.4285159273609	13.4775972733171	13.4672520249972	13.4362745225557	13.4641872050202	13.4859436143003	13.4720053339778	13.4677421439563	13.4428083942509
1333	13.49133829	13.52354052	13.6081974	13.5136578862436	13.5515458459919	13.5583929934726	13.55122130645	13.5892137860868	13.5819486935789	13.535151431507	13.51952535655	13.5356867340535	13.5304654941739	13.4985593770689	13.5960354284382	13.5239847305636	13.5431114141666	13.553932101849	13.5399969468661	13.5821134102327	13.5400085711978	13.5279975908616	13.521262529841	13.551149192881	13.4977870617243	13.5238851199727	13.6025623203165	13.5217333129989	13.5677151464082	13.5536736837931	13.5433814042407	13.5547320202204	13.599584308912	13.5330061423639	13.5197120838907	13.5213294889319	13.5259151644212	13.524441521854	13.5984431409553	13.5295459364052	13.5385342058505	13.572369840171	13.5294482876196	13.5855895973182	13.5406771113712	13.5223387999646	13.5284264260766	13.5419079627303
1338	10.17489219	10.26231375	10.03135093	10.2585630713957	10.0889682250295	10.0505263276954	10.0645313230987	10.1992320569203	10.0812270129878	10.13852059939	10.1211379588389	10.1966290770066	10.1426164497292	10.238436746695	10.0745258769136	10.189295523611	10.1292761990736	10.0770456876656	10.0991931488446	10.1954469460562	10.1102185045236	10.1298085199815	10.1605420977256	10.191565755277	10.2312809146368	10.2423706554955	10.0687250766716	10.1916589330306	10.0860699331405	10.1478231733094	10.080769381156	10.1953128265357	10.0449968007755	10.1405734160087	10.1417057580593	10.1952458590416	10.2444931758658	10.2022149302673	10.0572183603146	10.1599444305142	10.1424656650698	10.1860811906026	10.1007438095212	10.196096681562	10.1239144205533	10.1296918743549	10.1814374639145	10.1234155544429
1339	10.78305911	10.76773309	10.52080335	10.778471526374	10.6940695001242	10.7343806261639	10.7535404161195	10.6737982890261	10.6378713165615	10.7675115960159	10.7651397330231	10.7555987222399	10.773631077947	10.7735632773173	10.5999007893153	10.7757471530253	10.7432089013639	10.7087355838832	10.7552850243207	10.6552539629475	10.6751314147382	10.7651511350744	10.7606512878842	10.7553021861155	10.7773008251067	10.7707817281076	10.5742458508822	10.7772683080816	10.6491876538067	10.7476904575243	10.7537582687131	10.6918317759494	10.603597581972	10.7736016602922	10.763028202052	10.7563266354594	10.7771823572211	10.7735965244004	10.5277243934738	10.7752683023552	10.7500566087897	10.6685230550721	10.7678423226161	10.6574877209439	10.6772394529211	10.765150723997	10.7604976143882	10.7552953002586
1340	11.25086022	11.21415576	10.9483658	11.2262434379999	11.1415619083992	11.2102183702662	11.2475972557534	11.091183966848	11.1109176483317	11.2166291807481	11.2504290905442	11.2134295864014	11.2481119529321	11.2311376402143	11.0851341004331	11.2204753536436	11.2131461028557	11.154224233786	11.2284845381005	11.1058618310115	11.1335645786215	11.2311748516131	11.2487655239159	11.2222818176207	11.2492767765024	11.2170796167264	11.0634402712862	11.2393634779127	11.1110385252507	11.2200569535433	11.2358013667285	11.1380731636617	11.0845305626614	11.23017767969	11.2503542934897	11.2225844949791	11.2389043959488	11.2324585542858	11.0289971776148	11.2283747311277	11.2131847807282	11.1205872801788	11.2218045330022	11.1052510792531	11.176672963592	11.2443431403368	11.2259304627352	11.2232031285243
1342	10.26731784	10.40272268	11.08671896	10.3212815929968	10.7191840281296	10.3972890968175	10.355170690985	10.5117436703851	10.7923448614986	10.3370918087149	10.7103062047938	10.4026471694178	10.3144808991736	10.3811407354904	10.8509424327799	10.3245702540959	10.7129650226259	10.7147106497256	10.3516991624473	10.5139203794885	10.7240498776607	10.3764731045586	10.6468664119071	10.3837905464673	10.3442553577332	10.3902660992814	10.8978756783696	10.319866990083	10.7206214203727	10.3839781360121	10.3545040839344	10.5133181472071	11.0374034120281	10.3347059229417	10.6972248164426	10.4996457321777	10.3180392176694	10.3285517842287	11.0566829498541	10.3145445763819	10.6112987601701	10.5379932365116	10.3409106095975	10.5136496388924	10.7199138141134	10.5182174903489	10.6149123024938	10.3576851045544
1343	10.22716952	10.2294197	11.01436617	10.22729729627	10.8610701811811	10.9364248144063	10.3454337338816	10.6476021843176	10.8975017835674	10.6033413251028	10.6287832032263	10.2361523826036	10.2898939905338	10.228220910148	10.925275222993	10.4267101070892	10.6320748893458	10.8617877698065	10.4537835637758	10.8062024615333	10.6908788876493	10.6201212242	10.313146260285	10.289623387715	10.2273448332198	10.3345267305069	10.9464481576705	10.2604917676458	10.8744202016789	10.2957827614235	10.3909526950821	10.7835363488225	10.9873610628318	10.396610728375	10.3750418397966	10.2738252332675	10.2466417911709	10.2417433189625	10.9736100985616	10.3104739401673	10.4652873101965	10.8268899795554	10.4482956799401	10.6848560802155	10.6458982470755	10.623367199112	10.2583124786306	10.4250312809765
1346	12.31592825	12.24872342	12.10308439	12.3112455828691	12.2473171504716	12.3091332361338	12.313266649281	12.1535579596853	12.1360065498573	12.3099111050763	12.2954822659976	12.2909281524847	12.3135713398345	12.292637325375	12.1105991086127	12.3104025247907	12.2779321524844	12.2905043595312	12.3120193432176	12.1392963109488	12.1581471333873	12.3034293824713	12.2947141037642	12.3128967833624	12.306805216118	12.2890266299239	12.1047996783065	12.312714882852	12.1691769082265	12.3102674175716	12.3128030069265	12.2648357128388	12.1314358487628	12.3115553556111	12.2953526967159	12.2946514185102	12.312513374711	12.3120851407183	12.1091427920748	12.3130171877898	12.2788462426339	12.1636177191633	12.3114450427854	12.1472551765882	12.1758086696516	12.3010195354549	12.2937788650475	12.3121524016502
