Gene	disease_1	disease_2	disease_3	disease_4	disease_5	disease_6	disease_7	disease_8	disease_9	disease_10	disease_11	disease_12	disease_13	disease_14	disease_15	disease_16	disease_17	disease_18	disease_19	disease_20	disease_21	disease_22	disease_23	disease_24	disease_25	disease_26	disease_27	disease_28	disease_29	disease_30	disease_31	disease_32	disease_33	disease_34	disease_35	disease_36	disease_37	disease_38	disease_39	disease_40	disease_41	disease_42	disease_43	disease_44	disease_45	disease_46	disease_47	disease_48
947	7.755745725	7.945713755	7.9902	7.85446971158921	7.77691275996485	7.95531064645721	7.89199249873305	7.82721630629994	7.89565415214924	7.80405589499283	7.84047032375967	7.86462088450625	7.7838198763458	7.89512998960919	7.9243420588545	7.82169956203353	7.8440837801904	7.98668785623378	7.88994862922435	7.81035313892274	7.86821404887567	7.86153364941881	7.82381447179949	7.88244314138767	7.83492186010211	7.88231944214436	7.94432523648029	7.85906143494516	7.80084368474815	7.85528045497305	7.89188116898155	7.84998288822673	7.88743391640416	7.79135782685855	7.83610550251801	7.88860935773701	7.80620862598787	7.8833778291249	7.96045466752398	7.85171488767662	7.8672420987134	7.96224153978823	7.88968292335926	7.7889921695115	7.83292883505507	7.84998456205206	7.83593800821996	7.90447385087054
948	8.941266543	8.9752171	9.096069517	9.02195996091011	8.96455261383652	9.00363002308963	8.99766771855032	8.95306087347036	9.04038517108801	8.99714173498429	8.9726160497239	9.00414731593131	8.96162420429411	8.99409703819145	9.05422948255309	9.01123059664745	8.99409910855993	9.0062387765375	9.01707721557404	8.95323162609571	9.01390233158241	9.03676812978079	8.96835738985272	9.00389048694286	8.96181584202999	8.98753955052676	9.06463180405128	9.02836179794517	8.97064939124456	9.00336104924426	9.01317590297949	8.95367061861228	9.02416673769162	8.96459502223117	8.97036686164183	9.00518569819486	8.98310653243533	8.994097974942	9.08845907162713	9.02805826285036	9.00218711748352	9.0256293051106	9.01542685403966	8.95561477084432	9.0124614060924	9.0204042669781	8.97029502882409	9.00558891604693
949	10.74380595	11.05172937	10.99196914	10.9772172810867	10.859654210485	11.0335964118437	10.7636606232253	10.8064710523596	10.9919376289584	10.9031882654108	11.0392285871688	11.0148191007507	10.7565575744064	11.022330662556	10.9919690726901	10.9306014932046	11.0222757721012	11.019732270576	10.8856264376207	10.8109550100847	10.9418879494656	10.9188183330006	10.9108679128345	11.0326267866658	10.7453944533106	11.0282698362331	10.9919691398562	10.9404436869538	11.0275413898726	11.0298260242666	10.833317359897	10.8246705237859	10.9637124077602	10.8773644451656	10.9474757267673	11.0194785636878	10.7787984427771	11.0222807296155	10.9919691254007	10.9215698143699	11.0270332430458	11.0150781899919	10.9004185072645	10.8403532318961	10.9310246969794	10.9249553601795	10.9641187633229	11.0265949778881
950	10.75950632	11.18912454	11.173071	10.9448748941582	10.9087545123866	11.185133288882	10.8075316741611	10.8758093658187	10.945101306056	10.9221040353243	11.0445293783602	11.074482202045	10.7783880409057	11.1055173222128	10.9453274933122	10.9305197853082	11.0425965341463	11.179577997563	10.9174225272195	10.8870494739355	10.9354214168489	10.924326977211	10.9902260856513	11.1545571939431	10.7650832823322	11.0822635049245	10.9455534561497	10.931921162963	10.9745062419387	11.1194879371604	10.8954573801855	10.9541803106809	10.9410268984381	10.9082122867116	11.0228107224228	11.1505369902553	10.8393965282147	11.0697990586053	11.0054932857102	10.9292793539306	11.065407013598	11.0133606856919	10.9184253870152	10.8890508901883	10.9323155867121	10.9260102312641	11.0103143747985	11.1649689205896
951	8.9701171	10.32731338	9.254644238	9.06693456705156	9.24631838344999	9.25693553716402	9.22322069762602	9.36615856895003	9.11063062472385	9.14788448055065	9.36069080970635	9.16239896390047	9.1282516240886	9.50233094231196	9.1441548811967	9.1034645541322	9.24744170930634	9.25579548208346	9.19399695849147	9.32293768008604	9.11716892355752	9.11079250786181	9.34180027739095	9.24874060628341	9.19526761316909	9.56255748809335	9.16987518256773	9.0867261880914	9.25841932002186	9.2522118036363	9.21775618886977	9.41526973304631	9.11177813954318	9.12833693682578	9.35757072016345	9.2476993772155	9.13843952074413	9.40033448695257	9.14807142687397	9.10519812690813	9.24762520752519	9.22068969341228	9.16297795066244	9.28313449308416	9.1119689460721	9.10498570145347	9.34609305638037	9.25529763156522
952	7.933356506	7.917928996	8.17870632	7.98080695400185	7.92918008535751	7.91818773437167	8.04433816599866	7.92883779729428	8.02495555258934	7.94266727841572	7.92600929051303	7.93140844827356	7.93756814554323	7.92746032454284	8.05925521231132	7.9526310275509	7.92608220845625	7.97319068246108	7.99545426406338	7.92900056393127	7.99573163209387	7.99465574061916	7.92777720696416	7.91905672067169	7.98355800668692	7.92369413727006	8.08590309456997	7.99103783266475	7.92828648833536	7.91985448435505	8.00672459318443	7.9281827741387	8.0145769471598	7.93944572492861	7.92699501451331	7.97044437168219	7.95361044915777	7.92667477844902	8.12185014271769	7.95348728369717	7.92069896025067	7.99547962881052	7.99554208698865	7.92911691470786	7.96569389389654	7.9869792441026	7.92614578287368	7.97128943733016
953	7.624310781	7.531243866	7.623303717	7.62354027455714	7.59715306013795	7.5526740487832	7.623309754813	7.56658601073634	7.6235257384809	7.6176353619902	7.59415152961613	7.61441702144681	7.61767538420496	7.56282885727192	7.62351209562284	7.62221887731265	7.59512746853563	7.61421091809328	7.62337900784263	7.57781642513408	7.61897985921159	7.62124979474551	7.5954325927802	7.5829720355021	7.62331575642653	7.55550365291883	7.62349929109617	7.62302771257128	7.5970163692621	7.58966205409355	7.62333055989471	7.56520562266528	7.62001747065392	7.61765992028528	7.59469829161585	7.61431205537901	7.61789117322017	7.57882730169349	7.62336254205347	7.6213260343717	7.59354406262695	7.61919649269601	7.62218587876988	7.58849085028497	7.61992745805158	7.6219588451796	7.59444133806165	7.58889608465088
955	7.334518587	7.45293829	7.477835316	7.45454168359338	7.40796842844329	7.45446817166007	7.37034122034476	7.35953882516216	7.47181033844851	7.45037343848354	7.45000578611643	7.45448048763941	7.36347700584521	7.45415464530698	7.47627693498573	7.45416863113571	7.45143590353987	7.45838303628035	7.43901098220894	7.36320843697395	7.46701031905162	7.45078886175164	7.44356711996098	7.4544776723747	7.34347260840914	7.45175333439041	7.47743223543001	7.45420581097208	7.4472645120639	7.45396015412013	7.42634490503423	7.3667080627289	7.47073554749235	7.4486894823102	7.44901960562946	7.45537255697121	7.39144578888319	7.4518719570787	7.47769293877309	7.45174543214833	7.45264542455171	7.47503920216176	7.44643536727111	7.40100069433867	7.46005917268347	7.45092549892911	7.44862657564577	7.4570464145163
956	7.46099777	7.523875465	7.595456877	7.54879033716793	7.48809540439841	7.56623776028908	7.50813097391017	7.50811429295847	7.55537999344958	7.5434989285955	7.5066094926433	7.55652286422759	7.48991767001769	7.53205899138299	7.56103914213272	7.54832903004717	7.52852950228139	7.58250725062495	7.54352730198574	7.50645265443741	7.55300780032269	7.54903704010696	7.5015096533199	7.56297580307792	7.47751981123918	7.52504206441621	7.56589917768677	7.54881184482906	7.49767536199983	7.54524143294257	7.53894552536516	7.51010178757677	7.55490635743291	7.51852313824568	7.50520470506854	7.57378250915061	7.53445019379536	7.52894778632517	7.58421587552724	7.54846175110499	7.54526616798759	7.57302754136233	7.54594419482969	7.50329228648987	7.55064962361916	7.54888417506912	7.50355498802583	7.56557963432627
957	7.64566803	7.765909294	7.858394796	7.83214817871657	7.67107313561996	7.83447310514212	7.71865162586671	7.72403093565779	7.85511747340762	7.70236494239149	7.76521932883648	7.83425860838276	7.6651199523823	7.78971440869146	7.85798556827901	7.72757773684551	7.83328431503698	7.83668011053855	7.73771935168836	7.69140387619372	7.7387132448265	7.76990286035295	7.70116425353429	7.83438684001723	7.67070768704831	7.78937507588251	7.85834369717683	7.78199516489139	7.76453438340314	7.83436342785414	7.72185505503597	7.76449822430923	7.76641226936662	7.68589746350271	7.72163761265882	7.83570624414302	7.68672451543568	7.79048678128639	7.85802642469851	7.76240945739829	7.83335520542506	7.84655585884287	7.73797644029957	7.67806940839268	7.7319491542575	7.72933862588388	7.72451439463938	7.83537503753369
958	8.557764684	8.778329368	8.612872119	8.56215653570321	8.72304175081224	8.75496559592387	8.59288777866008	8.65575602824319	8.58045333171665	8.67259276265579	8.72566780841086	8.59775561223973	8.63095113291135	8.67797999241289	8.59214914391811	8.63796312995898	8.72455807327822	8.63910738281263	8.57136944958608	8.71265970735175	8.6277037854579	8.58941680374045	8.72354162244844	8.75000102031385	8.58015062481726	8.74844730774644	8.59962542681219	8.58086876569718	8.72316648359803	8.73017233084843	8.57782042564782	8.67455088214901	8.60468405851839	8.6350020976225	8.7239463432194	8.63780152432447	8.58744197693034	8.69839268043641	8.60702106989626	8.63381418170852	8.73412559112611	8.61745502212558	8.6029284034772	8.72137141074362	8.63267135820047	8.61162465086026	8.72397059653658	8.72174158133724
962	9.120642751	9.608845725	9.343478439	9.19811229894423	9.38484471204565	9.40201001902829	9.21696106910194	9.52690840139386	9.26028147769108	9.38364286418633	9.42183155343564	9.2794039478338	9.23432170785869	9.55355401449713	9.29586257489037	9.38244875166471	9.38767903175878	9.36681429901182	9.21467233725597	9.38528936275738	9.28485965194655	9.37568815462328	9.41554178051681	9.36266540960842	9.162275303152	9.57172631385318	9.31622659615338	9.37454524023327	9.39095194530306	9.39339262965911	9.21668315741758	9.55347061534788	9.26517836371753	9.37401419135806	9.42076195025019	9.33876408834242	9.22843781320459	9.46602791115496	9.33590688307292	9.37949406309374	9.36919306060034	9.34741577676528	9.25895359860638	9.38503383671046	9.29314723814436	9.38067616833761	9.42113926856671	9.36665193392582
964	10.23546394	10.58818569	10.34576506	10.2935807911391	10.5289867958682	10.4845089226826	10.2850125762202	10.5306860453682	10.2974575003956	10.3769069820445	10.5851516245357	10.3195481565964	10.299001915282	10.544393202847	10.3010462133844	10.3230755956527	10.4867885054508	10.3646350534269	10.2868924931342	10.5301906360236	10.3587458688109	10.3285406408742	10.5530321379956	10.3436993372931	10.257721804211	10.5716562242717	10.3043683250169	10.3059554589663	10.5822730611863	10.4864784685884	10.2854250410844	10.5346823118986	10.3447361487273	10.3294808319963	10.5667831644144	10.3261491309871	10.2909315234397	10.5193259973176	10.309715677724	10.3267892760686	10.4635416814802	10.315370240635	10.3263790088346	10.5290446759732	10.3406808705499	10.325005264297	10.578446517147	10.3592413603946
968	9.587906691	9.757262825	9.712572491	9.667891500292	9.7419584062675	9.74377221306132	9.63835287348374	9.63521257920912	9.66920616649656	9.72300346623801	9.74559457517446	9.70059203548547	9.64257378154625	9.71642176642097	9.67048215076498	9.70889940727058	9.74238934768267	9.72601790515148	9.6581939811855	9.73751160481523	9.67039406146231	9.70885000896409	9.7443021425462	9.72900358199471	9.60831980612205	9.74654392442362	9.67172059125094	9.6983680526119	9.74282232175171	9.74298528881622	9.65168015363757	9.71303876643322	9.66923239633442	9.70184333159723	9.7451351954973	9.71732166280774	9.65222607562492	9.73143603708346	9.68617980387283	9.70889516795852	9.73487839073926	9.6968449622833	9.66973683976863	9.7400252278711	9.69088221539914	9.70885081155196	9.74537833054286	9.72876253121232
969	9.513952416	9.629740892	9.737737361	9.6238285947055	9.60136259100583	9.64683335468937	9.62992733413915	9.52348589196765	9.70486864574564	9.61831595062255	9.61902584621397	9.64282665431621	9.56803805784048	9.64174923448248	9.72825299489178	9.62247591778122	9.62966455677948	9.66266595265003	9.62973361446396	9.5962199689283	9.67646925548359	9.69229004024059	9.6178170690857	9.64457749788411	9.5740555727936	9.62967084186082	9.73500061878849	9.64062746947132	9.6123565749167	9.64384309401982	9.62992118084912	9.63393966263762	9.6955503297058	9.57534488725846	9.61894312408101	9.65149600930768	9.61821927366243	9.63933827581364	9.73085024106581	9.66342885603298	9.63828992124948	9.68867895161436	9.64344754595284	9.59675973053995	9.65034519029931	9.64226759231138	9.61848231593427	9.65703681101221
972	13.21777212	13.08473941	13.12605204	13.171726009704	13.1182798859629	13.1216539318761	13.1711382240363	13.12981215347	13.1677947102701	13.149537915722	13.108427229105	13.146827318599	13.1830793157257	13.1057753821069	13.1642017899028	13.1625146491769	13.119271026239	13.1238650499574	13.171363011023	13.1283995428338	13.1661517715073	13.1619797522904	13.1147818713597	13.1465290965346	13.1940617148984	13.0964390489861	13.1609181232723	13.1676798626623	13.1153856262849	13.1204559427426	13.1712241893672	13.1268678410122	13.167646861327	13.1723960694916	13.1125257660547	13.1465552910314	13.1777917531478	13.1080543156825	13.1383386900797	13.1621535831334	13.1272566210239	13.1502631811734	13.1691368025451	13.1204884544218	13.1654551389309	13.1625067708112	13.1121767294859	13.1364752451793
1005	11.07624796	10.83302026	10.92615725	11.0747817606994	11.0423740719709	10.9248601095839	11.0284239716333	10.9053601626071	10.9334170873365	11.0731795146941	10.8885343778618	10.9732162897289	11.0752702493035	10.8747168559736	10.9265118700953	11.0747025451687	10.956021156507	10.925278493154	11.048040034641	11.0036595416734	11.030314293102	10.999117874239	10.8936988656299	10.9297465725259	11.0610096160459	10.8696027416577	10.9261745720702	11.0710409150982	10.9293278787309	10.9349108873556	11.0367244090716	10.883375401873	11.000595861079	11.0742874178542	10.8887077527119	10.9301226778225	11.0521534235153	10.9075153561628	10.9261924381746	11.0431115075114	10.9512739738583	10.9261398120617	11.0306762920641	11.0314451237609	11.0565104203737	11.0657257108473	10.8889165656986	10.926829498592
1010	7.399576208	7.656668401	7.718056506	7.65545488265404	7.52369425903962	7.66270356638235	7.50903714682321	7.59174770242408	7.69399650914952	7.56447796110544	7.64812355636	7.66257319036898	7.45625255759483	7.65815947331264	7.70880940636417	7.59263793455974	7.65377090536085	7.6636991534249	7.64120723307255	7.53283264409096	7.61713344190422	7.64454310162423	7.5946699551367	7.6626716250936	7.43719767847495	7.6559367279032	7.71450252167463	7.64792061164444	7.64012779869922	7.66254290207744	7.62834599694327	7.64924153611301	7.64838195281319	7.49757571219488	7.62516041548183	7.66342329968341	7.58660634819012	7.65757904988506	7.71146584773055	7.63502971940551	7.65486907268175	7.66483728604962	7.62569548996487	7.52605376976954	7.61399388298285	7.59475250123016	7.61659638914654	7.66320466464673
1011	11.86596059	11.72854535	11.85680372	11.8580277542863	11.8095679019184	11.7952830411558	11.864285603491	11.8083212617261	11.8576551201178	11.8174181480844	11.7572439486406	11.8194074499439	11.8570811437131	11.7812950076389	11.8573959273988	11.8239966948568	11.8003428112563	11.81893682697	11.8616355476642	11.8093656276158	11.8278846860967	11.8378648556611	11.7753551330242	11.8086717946914	11.8656541993004	11.77022710183	11.8572156410179	11.8411311412541	11.7757773581526	11.7972284474887	11.8631633655375	11.7856801676322	11.8356286430491	11.8375731854108	11.7635128748059	11.8191980169979	11.8577576887965	11.7893447979268	11.8569410375195	11.8329058548322	11.8085726205174	11.8244546178908	11.8301170616839	11.8094184312101	11.8265619587282	11.8272343182078	11.7701773385831	11.8166962051159
1015	7.827565799	7.730020074	7.854380669	7.82954413097412	7.81505074817165	7.74375702732709	7.8465042342693	7.81785350236077	7.84868451177499	7.82484945178975	7.80527131033206	7.81219774895573	7.82564733488624	7.80401559687995	7.8530742789106	7.82802343612016	7.80685120702788	7.83201227250279	7.83071007243435	7.81584522887218	7.83124989307011	7.83621359518578	7.81413674604334	7.80120072752697	7.84094137495652	7.79920139197864	7.85408105383871	7.83170449582697	7.81392600812472	7.79409339498273	7.83179585993177	7.8079381488051	7.83593162046392	7.82522986861804	7.81330816803697	7.81538153683614	7.82576730439631	7.80515674815222	7.85423066819494	7.83355712984342	7.80338955461015	7.84528268326145	7.83106695742422	7.81552168542656	7.82937610850345	7.83119784294716	7.8062053405645	7.81673365555883
1016	11.93752491	11.29645688	11.55682342	11.8317564350792	11.6773349564917	11.3210541383902	11.7564666999441	11.6574991630479	11.7806005993061	11.7375596048622	11.5283090890073	11.6592123306803	11.8424232065064	11.5007566578281	11.7389631530682	11.7742965343964	11.5379332390847	11.4771672292918	11.7592102208539	11.6679166725696	11.7563314764341	11.749426248277	11.6167816653011	11.5585061825211	11.8514152511472	11.4324536415076	11.7050730425265	11.7815351659988	11.6190257217255	11.464659219299	11.7565666724964	11.5751799684464	11.7669161960393	11.7664710876004	11.5808328346375	11.6049978790713	11.8006292867634	11.5121125369422	11.631177574114	11.7564667740747	11.5502659231678	11.5101843174739	11.7569615143959	11.6733279487622	11.7668903075069	11.7729777823653	11.5306426646347	11.4996254255237
1017	11.91889442	12.29913829	12.28742007	12.0574548605485	11.956754011086	12.2901075952681	11.9230074923565	12.0561964860824	12.1722648659238	12.0371542473401	12.2458636709947	12.1673020141865	11.9202143043194	12.2149067081262	12.229756038743	12.0533623936146	12.2382381424775	12.2886889869607	11.9419581142965	12.0399542805197	12.0762747312483	12.1352799981552	12.0084302013068	12.1903511547092	11.9189403255271	12.2602285458457	12.258544774893	12.0731438842745	12.2008785243891	12.2627283413857	11.9256786199267	12.0821190513788	12.1040681094319	11.9522251734489	12.0508696588755	12.1900848988767	11.9203518596435	12.2195561795645	12.2522674700173	12.0818228599419	12.1965308396052	12.2776427596411	11.9595982967811	12.0036957783214	12.0642922153942	12.0638768831131	12.2385157118353	12.2330880453057
1018	11.72085651	11.99250855	11.89799851	11.7564338749422	11.8395171853921	11.9749233935438	11.7899640878494	11.7322411970511	11.761790935321	11.8038029941704	11.9464031945714	11.9314502604406	11.7532160329372	11.9340091571767	11.766945274901	11.7834409049258	11.9341174868177	11.9596175531417	11.7566896088731	11.8359604645928	11.7740811146701	11.7867357518227	11.8915463886762	11.9512351274628	11.7478171253042	11.9365646025504	11.7719045650018	11.7737101872487	11.9141921122257	11.9668041911864	11.756943392329	11.9273195679079	11.7653862960953	11.783252229684	11.9182491903558	11.9442693535376	11.755013410267	11.9340520916264	11.7891045276306	11.7850035177392	11.9456040316745	11.8392861901773	11.7588469746853	11.8383708225883	11.7766493816342	11.7856134616748	11.9462220047241	11.9514669952729
1027	8.472410781	8.525611524	8.646530112	8.61139197035023	8.47491287554077	8.54514825236377	8.54948863045077	8.48620117955164	8.62596593750463	8.5493181112689	8.48180479331076	8.54582825318676	8.50645554553063	8.54058778590803	8.63449517637673	8.58315933892321	8.48446059439165	8.54618895101543	8.60207113965162	8.48420049970439	8.6172270600781	8.59873413051112	8.47616603399179	8.5455831694699	8.50653102969287	8.4951275078231	8.63948681077297	8.60563489108806	8.47584975516166	8.54452528525654	8.59415375317837	8.4958403766527	8.62496958858743	8.52168396327912	8.47719133045202	8.54595825474194	8.60114955461388	8.4876599286253	8.64477596200047	8.59032679796058	8.48955754285472	8.56779341486625	8.61362073600207	8.48024918904263	8.59231055990147	8.58954230322834	8.47620630418323	8.54588279161521
1035	8.937742751	8.833879926	9.092923048	8.95018048727056	8.91419116992424	8.85385729329334	9.04102895903682	8.84470737067596	8.97926567602817	8.92965378251957	8.84038441696358	8.90298077081657	8.93235882728401	8.84108351953131	9.002424473941	8.93847296851215	8.8587437965545	8.97577747412418	9.00731267578567	8.8578920025363	8.9773619856341	8.97709739078655	8.90924312612237	8.89193249840439	9.0064888545767	8.83647192350112	9.02086444093717	8.96553269098053	8.84636210245599	8.85634934139936	9.02851594991107	8.84401974069925	8.97919262827973	8.93224060344239	8.90462680179714	8.91935334558942	8.93396908551244	8.85873084514161	9.07594445675738	8.94592935357849	8.86568198384368	8.995924527921	8.99051559406233	8.90521264291512	8.94715521251123	8.94164706113099	8.89823264025357	8.90534988283252
1038	12.53408699	12.01371413	12.32875093	12.3860631925732	12.4380090606898	12.260121912322	12.4857019406813	12.2202613524602	12.3362866715416	12.4181427562697	12.1951790222975	12.268185560523	12.5067660826676	12.1147193345566	12.3297417720647	12.405874169736	12.3362017093802	12.2645160256249	12.4796863138044	12.2856343725747	12.4001845915059	12.3724346976434	12.2826042166114	12.2678824494118	12.5226856170625	12.1417164124382	12.3288812115379	12.3776468124637	12.2990339674693	12.2649930770224	12.4853387509844	12.1885751385596	12.3861662154914	12.4676296113045	12.2266543893955	12.2680476233545	12.4960503901826	12.1147776060888	12.3294458268764	12.4040077746993	12.3155744422026	12.2699925359994	12.4761394199844	12.3913556395812	12.4033938632635	12.380660228923	12.2300677474548	12.2667913893563
1040	11.06445836	11.34454126	10.83579108	11.0011271928239	11.2333703102821	10.9026844409245	10.943075037169	11.1387441491726	10.9875286824796	11.1228449879723	11.3055924716029	10.9703267739754	11.0954517006834	11.0695788825981	10.9750486179511	11.064919058081	11.0185403725704	10.8567204373666	11.0005195787258	11.1650731400148	11.0415179421006	11.0883508282837	11.2527077987362	10.9516643338081	11.000024519437	11.1050048914457	10.963595009674	11.0468407911823	11.2802894073941	10.9822917798409	10.9999183243381	11.1194994535316	11.0090696205344	11.1158620273993	11.2668676733821	10.9389829192625	11.0534673512431	11.0645523232824	10.9310913372795	11.0706723924063	10.9984468107171	10.8856969253347	11.0008861445768	11.1827377960919	11.057800464622	11.0876767178483	11.265521054076	10.9267117668288
1053	13.58176394	13.58822193	13.51044907	13.5640527748186	13.5868087758845	13.5737157660488	13.5286614690062	13.5854687681084	13.5466500448709	13.5722527520974	13.5879905273392	13.566057129563	13.574681720265	13.5787726611255	13.5348972044347	13.5670075834064	13.5758597341277	13.5235722219688	13.5522981091275	13.5863884034753	13.5667112798152	13.5653370739944	13.5879450835574	13.5728423822898	13.5422227836374	13.5829516947453	13.5269599866112	13.5645155636904	13.587797016647	13.575415019599	13.5444475708015	13.5808732896998	13.5623692086269	13.5729088531035	13.5879887798166	13.5284171611906	13.5675636724824	13.5779638002641	13.5319988583029	13.5667085532362	13.5747431595239	13.5312861938249	13.5649275561285	13.5867948646663	13.5667331507055	13.566932564877	13.5879683066575	13.5530068780628
1054	13.40275985	13.03394164	13.21968216	13.356580909051	13.1413228002348	13.1411689728693	13.394661004357	13.1462028604826	13.2554768165894	13.349101238551	13.1378656819043	13.1742504601849	13.4003861429058	13.0766489656454	13.2290413210532	13.3563210095698	13.1413178477888	13.1532264895056	13.3823427113733	13.1448355704319	13.3082690247779	13.2879336160817	13.1381074034946	13.1682458023314	13.40240157969	13.0666249072854	13.2221292821117	13.3541955906305	13.1412114988936	13.1411918360581	13.3906762364405	13.126715324761	13.2852448748271	13.3826071935382	13.1378825830693	13.1704343756949	13.3826215495679	13.1306108655845	13.2250076622331	13.2949919233314	13.1548979291267	13.1598665560835	13.3757851441618	13.1431096504923	13.3159308781643	13.3479941580088	13.1379267310981	13.1666548553645
1056	16.10869665	16.37624089	16.28248513	16.1777039422932	16.2948055321431	16.3069992709673	16.121001774538	16.160492051044	16.1880355816439	16.2758485680651	16.3455288732787	16.1815991557	16.1205318715783	16.2192809487671	16.1973485002298	16.2599604477791	16.3024006012921	16.2832236548294	16.1295297039382	16.2225658557719	16.210039326418	16.267323227681	16.338532827525	16.1962200398415	16.1095679165529	16.31669575998	16.2057431460013	16.2528152301724	16.3263993926438	16.3025391430318	16.1222843635947	16.187661703171	16.1935491714193	16.2607696172306	16.3445639396783	16.1934479488573	16.1264160414606	16.2483027884569	16.2656901187314	16.2666631478741	16.2127702373175	16.2258501657073	16.1874533401074	16.2561084388959	16.2185347186676	16.2654992061342	16.3439698575877	16.1998222485702
1057	14.04552862	14.06484089	14.46059071	14.1555307370962	14.0505824076491	14.360507107467	14.1201666602278	14.0640254048049	14.4319441024501	14.1492391537204	14.0573722711999	14.2983932344059	14.0641782417659	14.0747029351741	14.4579006549387	14.1551535608078	14.1981679901114	14.3908353846825	14.1451543903384	14.0638595332494	14.4022094746003	14.4197616939502	14.0563433573224	14.3506907030317	14.0589503156529	14.0704707965958	14.4603381008134	14.1713712093007	14.0538157284124	14.3113135769638	14.137822618233	14.064157153592	14.4288166436018	14.0678437127153	14.0572163529315	14.3762259345023	14.0815750652738	14.130978739303	14.4605553246874	14.218047762762	14.3196069297737	14.4450325496827	14.3837826351008	14.0528549906907	14.3698832975024	14.2484247046041	14.0572107087195	14.3541365295403
1059	11.08210335	11.06273309	11.20453309	11.1089480421748	11.0635510238967	11.1912173838721	11.1422839104177	11.0680140550341	11.1488344551175	11.1072322586317	11.0631976202449	11.170835401262	11.0944555105465	11.0922053080229	11.1720767801654	11.1088831940134	11.1187116646481	11.1945163101202	11.1230389626105	11.0656116308482	11.1253930500566	11.1262958877783	11.0634498614077	11.1879742191025	11.1116852134606	11.0779946763378	11.1856203814515	11.1096037052365	11.0633983292332	11.1732543094404	11.1311737148349	11.0810360684322	11.1356260306196	11.101377491149	11.0633776568797	11.1907482228448	11.1157929701873	11.1130949102301	11.1758679867959	11.117406085886	11.1691596424737	11.1734833251723	11.1233683321353	11.0643281864857	11.1101432834695	11.1188457491857	11.0632291633901	11.1902618193603
1063	8.034003346	8.355411152	8.026884387	8.03383853264188	8.29534792734465	8.23284185521663	8.03341880345931	8.15032710933352	8.03143403979856	8.25582876820489	8.34250519782696	8.18263229312947	8.05221758152042	8.24516433719654	8.02986093389065	8.22228172314878	8.24627271090329	8.18087772640741	8.03371158208965	8.18752852740425	8.22437873314969	8.04659770100971	8.32500820711001	8.21375566673765	8.03395534881644	8.2857720446336	8.02883175129009	8.04466954234531	8.33237238236022	8.23623052920337	8.03362302877874	8.17465519829886	8.19733657662175	8.06597677753902	8.33601320452417	8.18154469082144	8.04308133055883	8.24565559333385	8.02820072439439	8.06160581891299	8.21757160475028	8.16314998792483	8.04713564533817	8.25317868704395	8.2241576400229	8.16548470526553	8.33758815243332	8.19705413212377
1067	10.29119926	9.349727138	9.777935316	10.21849174587	10.0416087157887	9.64469076340052	9.8868409769809	10.2585211911291	10.1485133545205	10.0701424438781	9.38438211464484	10.1035796259034	10.1170468464872	10.0774137491424	10.0896503956646	10.0940732790936	9.66457159678518	9.75125112674101	10.0415995270737	10.1197345197467	10.083699491596	10.1345697787373	9.45906125441339	10.0027874473001	9.97263875529766	9.65364348891307	10.0401372837103	10.148107575946	9.4173012922096	9.66059016632282	9.95905612337438	10.1426435819852	10.0949113637721	10.1087017208917	9.39286773270544	10.026192790187	10.0864417102024	9.79372569025127	9.80184631545551	10.1264017467678	9.75728207724318	9.76794293227069	10.0789740437996	10.1131088054498	10.084779153918	10.1166352232174	9.42307534588708	9.80359218142527
1070	12.29611413	12.63305613	12.4661171	12.4299433794418	12.513896361309	12.5107460349485	12.3146840980999	12.3588098956978	12.4650904476659	12.5105237373306	12.6138634445071	12.4338635638359	12.3195347771124	12.4709278967388	12.4660879624106	12.5072866010054	12.51125344801	12.4682822968393	12.3892062317472	12.3822473597021	12.4873251875618	12.5063417086114	12.6065276695809	12.4864605201206	12.2981425870042	12.533917622887	12.4661162730413	12.5032725759714	12.5977620639108	12.5112288305918	12.3628671887689	12.3757537444294	12.475971976648	12.4929436474324	12.6133251313739	12.4574101612456	12.360393939881	12.491797709263	12.4660975058232	12.5068894542293	12.4998481270126	12.4669861394721	12.4122814344864	12.4281756837912	12.5071294354835	12.5063620558367	12.609442383311	12.4812569226188
1071	12.47610223	12.86961896	12.62092416	12.5397962013522	12.579095356068	12.682071870279	12.4783159554788	12.6848763015432	12.5686191095587	12.5471817924683	12.7953527766086	12.6763097490174	12.4771887411276	12.7788668907268	12.5872018976965	12.5411841944663	12.6557481134968	12.6795954066352	12.5006014866535	12.6137884949249	12.5502685023932	12.5592016216722	12.6948266111061	12.6807934823444	12.4761360686631	12.7692139054311	12.5991826462213	12.5434431118508	12.7400711642499	12.6810057661462	12.4863940770394	12.7480406530983	12.5529107640637	12.507936931788	12.7486236982474	12.6788664485197	12.4869585610548	12.7446936420258	12.6063609387999	12.5497273972115	12.6592491570598	12.6078533582653	12.5270534478117	12.5949202615232	12.5420787777842	12.5451625813911	12.7643180734291	12.6803573529311
